1768351080000000,95237.08000000,95320.00000000,95237.08000000,95306.82000000,15.61991000,1768351139999999,1488356.13821940,5612,12.17295000,1159847.86055820,0
1768351140000000,95306.81000000,95319.99000000,95298.52000000,95298.52000000,6.01475000,1768351199999999,573306.16641410,2216,3.57890000,341129.38638100,0
1768351200000000,95298.52000000,95304.94000000,95294.78000000,95304.93000000,2.87627000,1768351259999999,274117.41842050,1146,0.38241000,36444.32914520,0
1768351260000000,95304.94000000,95304.94000000,95271.58000000,95294.25000000,6.93812000,1768351319999999,661104.64199630,2073,1.89190000,180259.12446620,0
1768351320000000,95294.26000000,95294.26000000,95242.84000000,95242.85000000,7.10961000,1768351379999999,677275.54146800,2020,0.72356000,68919.90446500,0
1768351380000000,95242.85000000,95321.59000000,95242.84000000,95321.58000000,7.36948000,1768351439999999,702221.28405460,2796,5.12401000,488274.93054090,0
1768351440000000,95321.59000000,95321.59000000,95293.62000000,95293.62000000,3.27529000,1768351499999999,312166.76048880,978,0.68474000,65264.89291300,0
1768351500000000,95293.63000000,95293.63000000,95228.34000000,95228.35000000,8.57359000,1768351559999999,816647.64501840,2171,0.80733000,76885.04829340,0
1768351560000000,95228.34000000,95269.53000000,95203.05000000,95219.72000000,6.34064000,1768351619999999,603835.46918010,4378,3.23579000,308130.09276780,0
1768351620000000,95219.73000000,95249.00000000,95219.72000000,95245.96000000,4.95367000,1768351679999999,471815.69335230,1439,1.32311000,126011.12587510,0
1768351680000000,95245.95000000,95245.96000000,95200.00000000,95200.01000000,5.08014000,1768351739999999,483693.08828900,1776,0.42349000,40321.06620080,0
1768351740000000,95200.01000000,95267.63000000,95200.01000000,95254.47000000,6.64530000,1768351799999999,632850.63599240,3150,2.60439000,248004.08469230,0
1768351800000000,95254.46000000,95269.29000000,95207.26000000,95207.26000000,19.70076000,1768351859999999,1876403.88426340,2696,3.33866000,318002.80423860,0
1768351860000000,95207.27000000,95241.80000000,95197.06000000,95241.79000000,5.03276000,1768351919999999,479236.81649340,2453,3.18585000,303378.42681100,0
1768351920000000,95241.79000000,95241.81000000,95219.51000000,95238.21000000,4.39372000,1768351979999999,418449.55953030,2027,1.11112000,105818.91111750,0
1768351980000000,95238.22000000,95348.58000000,95238.21000000,95343.56000000,8.63497000,1768352039999999,822969.49281820,4433,5.06441000,482637.37720470,0
1768352040000000,95343.56000000,95343.57000000,95296.00000000,95298.63000000,5.89665000,1768352099999999,562071.54105130,2165,1.30897000,124779.27922860,0
1768352100000000,95298.63000000,95298.64000000,95256.83000000,95279.21000000,9.45325000,1768352159999999,900652.05567820,2637,4.12224000,392726.36665930,0
1768352160000000,95279.22000000,95287.94000000,95262.18000000,95280.76000000,5.66467000,1768352219999999,539714.91298880,2378,3.98570000,379747.66559910,0
1768352220000000,95280.77000000,95335.00000000,95280.76000000,95334.99000000,10.52404000,1768352279999999,1003004.90672600,3433,8.91545000,849674.57856970,0
1768352280000000,95335.00000000,95335.03000000,95312.62000000,95320.11000000,10.94865000,1768352339999999,1043646.09697320,1440,6.18253000,589289.12943240,0
1768352340000000,95320.11000000,95320.11000000,95220.46000000,95236.84000000,10.96213000,1768352399999999,1044414.83581090,1801,1.21489000,115717.39862360,0
1768352400000000,95236.84000000,95264.96000000,95157.12000000,95237.72000000,31.49831000,1768352459999999,2998859.76892860,4339,10.89099000,1036929.35822260,0
1768352460000000,95237.73000000,95271.69000000,95150.00000000,95221.40000000,11.98009000,1768352519999999,1140496.71309500,6817,4.35095000,414165.19587320,0
1768352520000000,95221.40000000,95226.85000000,95199.09000000,95202.62000000,4.80379000,1768352579999999,457416.38182640,1895,0.74587000,71015.62173490,0
1768352580000000,95202.62000000,95221.68000000,95194.00000000,95221.67000000,3.13724000,1768352639999999,298659.24232420,1369,0.90330000,85993.06249210,0
1768352640000000,95221.68000000,95270.22000000,95221.68000000,95266.61000000,6.44944000,1768352699999999,614351.37400610,2230,5.57428000,530984.47693410,0
1768352700000000,95266.62000000,95400.00000000,95266.62000000,95345.49000000,30.87695000,1768352759999999,2944468.43944000,6021,23.28926000,2220689.05523690,0
1768352760000000,95345.48000000,95431.99000000,95258.60000000,95382.99000000,48.67759000,1768352819999999,4642217.40943890,10975,30.38167000,2897011.63947660,0
1768352820000000,95383.00000000,95443.99000000,95376.72000000,95400.01000000,19.87721000,1768352879999999,1896389.18215060,4875,16.99658000,1621506.39338670,0
1768352880000000,95400.01000000,95421.99000000,95349.02000000,95349.03000000,6.31284000,1768352939999999,602223.82796780,3581,3.12729000,298327.44452900,0
1768352940000000,95349.02000000,95370.22000000,95343.56000000,95343.56000000,2.21434000,1768352999999999,211152.26578530,1858,1.70095000,162193.81861990,0
1768353000000000,95343.57000000,95430.88000000,95343.57000000,95428.51000000,3.71089000,1768353059999999,353990.76334780,5724,2.03313000,193915.41506090,0
1768353060000000,95428.50000000,95480.00000000,95428.50000000,95470.94000000,9.16925000,1768353119999999,875307.77344710,3879,6.25813000,597415.39456250,0
1768353120000000,95470.93000000,95474.32000000,95443.10000000,95448.71000000,5.58243000,1768353179999999,532847.81180680,2237,3.99189000,381025.87010050,0
1768353180000000,95448.71000000,95500.00000000,95448.71000000,95468.12000000,6.33135000,1768353239999999,604482.55819130,3577,3.93977000,376126.26840050,0
1768353240000000,95468.12000000,95488.00000000,95438.00000000,95485.48000000,6.41435000,1768353299999999,612321.59106280,2979,3.16215000,301853.24307590,0
1768353300000000,95485.48000000,95485.49000000,95438.98000000,95479.36000000,10.86099000,1768353359999999,1036826.79775050,4944,7.50135000,716061.62322740,0
1768353360000000,95479.36000000,95490.87000000,95461.00000000,95461.01000000,7.60527000,1768353419999999,726115.33037740,1642,4.62798000,441862.48621750,0
1768353420000000,95461.00000000,95491.78000000,95453.84000000,95491.77000000,5.38993000,1768353479999999,514556.31292650,1817,4.75818000,454237.37020810,0
1768353480000000,95491.78000000,95491.78000000,95423.08000000,95443.45000000,5.52365000,1768353539999999,527253.24050630,2893,1.29603000,123684.93294040,0
1768353540000000,95443.45000000,95453.40000000,95427.13000000,95453.39000000,3.22420000,1768353599999999,307704.72694090,2489,1.59069000,151805.25608830,0
1768353600000000,95453.39000000,95472.00000000,95408.47000000,95471.99000000,6.12087000,1768353659999999,584137.59517280,3723,3.41595000,326003.27789300,0
1768353660000000,95471.99000000,95518.74000000,95437.08000000,95518.73000000,12.85280000,1768353719999999,1227123.58941220,4361,9.43033000,900322.34711430,0
1768353720000000,95518.74000000,95518.74000000,95463.68000000,95480.27000000,4.07459000,1768353779999999,389064.68240130,2642,1.03741000,99043.96917230,0
1768353780000000,95480.28000000,95480.28000000,95460.72000000,95464.79000000,3.53366000,1768353839999999,337348.70989430,1735,1.14999000,109782.03773890,0
1768353840000000,95464.79000000,95472.16000000,95461.68000000,95472.16000000,2.75225000,1768353899999999,262746.99480310,1315,1.89237000,180658.39262240,0
1768353900000000,95472.16000000,95499.99000000,95464.07000000,95464.08000000,7.27980000,1768353959999999,695135.51280930,2112,1.84272000,175947.98894240,0
1768353960000000,95464.07000000,95500.00000000,95452.87000000,95497.61000000,6.16660000,1768354019999999,588723.30328960,3348,3.93972000,376113.20492730,0
1768354020000000,95497.61000000,95582.00000000,95497.60000000,95536.83000000,24.73637000,1768354079999999,2363684.14631560,5889,15.27282000,1459297.63680720,0
1768354080000000,95536.84000000,95540.37000000,95484.66000000,95484.67000000,5.72364000,1768354139999999,546644.46330170,2381,1.82554000,174355.02780640,0
1768354140000000,95484.66000000,95497.95000000,95472.41000000,95480.57000000,4.69496000,1768354199999999,448298.20405560,2126,1.63906000,156508.32087530,0
1768354200000000,95480.58000000,95480.58000000,95448.90000000,95449.39000000,15.27143000,1768354259999999,1457829.25955530,2542,3.00072000,286425.23844080,0
1768354260000000,95449.40000000,95530.87000000,95449.40000000,95524.76000000,9.03828000,1768354319999999,862990.90853000,4188,6.93863000,662423.06843030,0
1768354320000000,95524.77000000,95543.89000000,95501.68000000,95501.69000000,65.00297000,1768354379999999,6208833.00358100,5878,19.98224000,1908494.94584610,0
1768354380000000,95501.70000000,95501.70000000,95458.97000000,95485.97000000,16.95352000,1768354439999999,1618717.19882700,5578,5.73203000,547207.80006080,0
1768354440000000,95485.96000000,95491.67000000,95434.76000000,95439.53000000,8.25915000,1768354499999999,788386.89170930,2385,2.74198000,261730.15462980,0
1768354500000000,95439.54000000,95480.28000000,95435.83000000,95475.58000000,9.61715000,1768354559999999,918005.86074940,2455,6.33783000,604932.74752790,0
1768354560000000,95475.58000000,95475.58000000,95443.57000000,95464.28000000,3.84116000,1768354619999999,366687.14696640,1615,1.22068000,116516.45116320,0
1768354620000000,95464.29000000,95472.80000000,95340.01000000,95350.00000000,12.54123000,1768354679999999,1196479.20127170,4165,1.49774000,142924.81788760,0
1768354680000000,95350.00000000,95350.00000000,95321.42000000,95321.42000000,11.70254000,1768354739999999,1115661.89783940,2363,2.12119000,202218.78749040,0
1768354740000000,95321.42000000,95323.72000000,95273.93000000,95273.93000000,26.90422000,1768354799999999,2564073.90594300,2019,1.54508000,147267.13003120,0
1768354800000000,95273.93000000,95289.21000000,95228.17000000,95238.08000000,12.63135000,1768354859999999,1203261.68020450,3924,3.72662000,355005.56718830,0
1768354860000000,95238.07000000,95254.52000000,95183.52000000,95183.52000000,79.40532000,1768354919999999,7560572.11447170,4412,29.04697000,2765677.08463660,0
1768354920000000,95183.53000000,95231.48000000,95183.53000000,95231.48000000,7.74125000,1768354979999999,736975.80079740,1359,7.21131000,686517.47837000,0
1768354980000000,95231.48000000,95237.87000000,95198.98000000,95226.61000000,2.85678000,1768355039999999,272008.20962910,2006,1.41564000,134783.45592690,0
1768355040000000,95226.62000000,95294.48000000,95219.65000000,95271.63000000,14.36083000,1768355099999999,1367950.11823440,3234,11.58313000,1103338.64061060,0
1768355100000000,95271.63000000,95271.63000000,95248.27000000,95248.28000000,3.63292000,1768355159999999,346065.32240770,1515,1.45644000,138730.35013280,0
1768355160000000,95248.28000000,95248.28000000,95223.77000000,95223.78000000,7.41762000,1768355219999999,706382.06779630,1509,4.60336000,438383.82864060,0
1768355220000000,95223.78000000,95253.04000000,95223.77000000,95243.98000000,8.15745000,1768355279999999,776925.39819410,2427,3.93544000,374786.41907920,0
1768355280000000,95243.98000000,95243.98000000,95173.52000000,95173.53000000,12.43565000,1768355339999999,1183881.82698490,2163,0.55493000,52834.56725140,0
1768355340000000,95173.53000000,95173.53000000,95116.03000000,95132.26000000,18.81739000,1768355399999999,1790393.60814090,2367,3.82347000,363820.11372070,0
1768355400000000,95132.26000000,95187.48000000,95132.25000000,95187.48000000,6.71791000,1768355459999999,639260.47110880,2319,3.23871000,308195.45924810,0
1768355460000000,95187.47000000,95226.86000000,95173.52000000,95219.34000000,10.62446000,1768355519999999,1011449.43397880,4404,8.82018000,839676.45785500,0
1768355520000000,95219.33000000,95300.84000000,95219.33000000,95289.89000000,5.78512000,1768355579999999,551214.75956520,4039,4.14205000,394637.19021410,0
1768355580000000,95289.90000000,95289.90000000,95276.33000000,95279.09000000,2.42092000,1768355639999999,230680.20808750,686,0.39519000,37653.14118140,0
1768355640000000,95279.09000000,95297.86000000,95265.80000000,95271.91000000,9.53812000,1768355699999999,908799.01885620,1798,5.45841000,520055.49650850,0
1768355700000000,95271.91000000,95322.65000000,95271.90000000,95321.48000000,7.78327000,1768355759999999,741726.58945410,3273,3.66655000,349414.32155820,0
1768355760000000,95321.47000000,95321.48000000,95315.89000000,95315.90000000,3.45774000,1768355819999999,329590.40553540,436,0.22173000,21134.99402220,0
1768355820000000,95315.89000000,95323.70000000,95315.89000000,95316.01000000,6.56263000,1768355879999999,625552.33554830,1220,3.59493000,342663.35631570,0
1768355880000000,95316.01000000,95317.66000000,95316.01000000,95317.65000000,4.21284000,1768355939999999,401556.54380790,391,0.48018000,45769.00850150,0
1768355940000000,95317.65000000,95343.55000000,95223.30000000,95245.60000000,37.80269000,1768355999999999,3602614.40671810,3813,17.16072000,1635562.51602900,0
1768356000000000,95245.61000000,95262.90000000,95229.44000000,95245.83000000,4.97385000,1768356059999999,473756.82228320,2187,2.05563000,195783.61725220,0
1768356060000000,95245.83000000,95254.87000000,95190.06000000,95250.48000000,22.14708000,1768356119999999,2108971.25046600,3162,13.26850000,1263522.41143970,0
1768356120000000,95250.49000000,95343.04000000,95222.05000000,95306.59000000,17.64547000,1768356179999999,1681194.66120760,4281,11.66031000,1110951.69206510,0
1768356180000000,95306.59000000,95306.59000000,95259.37000000,95259.38000000,3.79678000,1768356239999999,361762.23196470,1433,0.80205000,76417.36488640,0
1768356240000000,95259.37000000,95259.37000000,95215.28000000,95215.28000000,4.04103000,1768356299999999,384877.50775600,2236,1.19698000,114006.07082380,0
1768356300000000,95215.29000000,95324.27000000,95215.28000000,95313.09000000,13.45679000,1768356359999999,1282181.42521730,4401,7.81361000,744340.83383310,0
1768356360000000,95313.09000000,95380.00000000,95313.09000000,95355.56000000,11.14972000,1768356419999999,1063208.15902680,4778,6.78300000,646792.05250920,0
1768356420000000,95355.55000000,95355.56000000,95336.51000000,95343.23000000,2.65294000,1768356479999999,252931.86321610,1063,0.87008000,82951.85403540,0
1768356480000000,95343.23000000,95343.24000000,95298.28000000,95298.29000000,2.84139000,1768356539999999,270849.53850100,1313,0.44024000,41959.17427150,0
1768356540000000,95298.30000000,95314.44000000,95291.24000000,95305.26000000,3.08943000,1768356599999999,294432.27670330,2013,2.27023000,216356.27983730,0
1768356600000000,95305.25000000,95341.61000000,95270.00000000,95341.61000000,8.76046000,1768356659999999,835014.32678500,6103,4.15926000,396382.90041440,0
1768356660000000,95341.61000000,95550.00000000,95332.85000000,95532.47000000,46.01566000,1768356719999999,4394084.46602260,10247,40.89831000,3905410.30722590,0
1768356720000000,95532.47000000,95532.48000000,95455.39000000,95457.05000000,7.35760000,1768356779999999,702567.84717530,3934,3.22324000,307771.68371520,0
1768356780000000,95457.04000000,95488.03000000,95447.73000000,95479.54000000,4.12019000,1768356839999999,393332.57026520,3866,2.09123000,199633.66240490,0
1768356840000000,95479.53000000,95500.55000000,95479.53000000,95483.51000000,5.02924000,1768356899999999,480242.01587000,1319,3.01006000,287423.25366860,0
1768356900000000,95483.51000000,95499.99000000,95466.99000000,95499.98000000,9.35385000,1768356959999999,893072.94911230,3344,3.40591000,325185.13240870,0
1768356960000000,95499.98000000,95551.82000000,95499.04000000,95551.81000000,3.93258000,1768357019999999,375663.11828080,4455,3.17281000,303088.81738030,0
1768357020000000,95551.82000000,95562.00000000,95427.01000000,95427.02000000,15.24962000,1768357079999999,1456218.08967840,5752,8.36385000,798761.04332280,0
1768357080000000,95427.01000000,95446.00000000,95426.69000000,95445.80000000,5.10081000,1768357139999999,486795.84038290,2157,2.99122000,285449.07094940,0
1768357140000000,95445.79000000,95445.80000000,95420.05000000,95420.06000000,5.56172000,1768357199999999,530745.88497680,1586,0.81823000,78078.69373890,0
1768357200000000,95420.06000000,95424.19000000,95420.05000000,95422.66000000,5.63624000,1768357259999999,537828.31933820,721,1.03421000,98685.94488750,0
1768357260000000,95422.66000000,95431.80000000,95398.88000000,95431.80000000,6.70154000,1768357319999999,639394.93977420,2469,3.96875000,378641.73234860,0
1768357320000000,95431.80000000,95460.00000000,95414.76000000,95460.00000000,9.35400000,1768357379999999,892640.81018710,3759,5.06163000,483015.60123600,0
1768357380000000,95459.99000000,95478.70000000,95432.74000000,95432.75000000,4.66787000,1768357439999999,445583.79239290,2711,3.27745000,312857.06913590,0
1768357440000000,95432.74000000,95442.33000000,95432.13000000,95440.24000000,1.95222000,1768357499999999,186316.24981640,951,1.45701000,139053.07973850,0
1768357500000000,95440.23000000,95440.23000000,95398.88000000,95404.78000000,5.14226000,1768357559999999,490625.56431360,1853,2.52965000,241343.48270920,0
1768357560000000,95404.77000000,95404.78000000,95386.67000000,95386.68000000,4.48493000,1768357619999999,427861.20837910,824,1.26003000,120202.21414490,0
1768357620000000,95386.68000000,95414.31000000,95386.67000000,95390.68000000,6.17721000,1768357679999999,589318.93453500,1849,3.18427000,303774.59416330,0
1768357680000000,95390.69000000,95390.69000000,95384.00000000,95387.50000000,8.68042000,1768357739999999,827980.24665580,894,4.52424000,431541.45261800,0
1768357740000000,95387.50000000,95526.63000000,95379.08000000,95526.62000000,53.15760000,1768357799999999,5073492.54411780,4071,43.19157000,4122332.37668720,0
1768357800000000,95526.62000000,95526.63000000,95393.45000000,95400.13000000,14.15868000,1768357859999999,1351287.41521930,3459,3.32911000,317614.61446310,0
1768357860000000,95400.13000000,95400.14000000,95353.20000000,95394.00000000,13.83701000,1768357919999999,1319719.85987580,2166,5.53795000,528160.15311210,0
1768357920000000,95394.00000000,95402.66000000,95393.99000000,95402.65000000,2.06772000,1768357979999999,197253.39431670,577,1.47477000,140685.67112860,0
1768357980000000,95402.65000000,95416.33000000,95399.98000000,95416.32000000,5.13691000,1768358039999999,490079.96838560,971,3.62089000,345448.18276700,0
1768358040000000,95416.32000000,95424.44000000,95412.16000000,95412.70000000,6.89702000,1768358099999999,658088.55879630,981,5.29875000,505577.45984240,0
1768358100000000,95412.71000000,95432.10000000,95399.32000000,95432.10000000,55.21845000,1768358159999999,5268492.83280490,4020,41.79649000,3987798.66897910,0
1768358160000000,95432.10000000,95475.03000000,95432.10000000,95474.29000000,6.54037000,1768358219999999,624364.27453650,1315,5.13323000,490033.01546670,0
1768358220000000,95474.29000000,95504.01000000,95458.47000000,95504.00000000,20.34566000,1768358279999999,1942680.14581500,2585,19.49473000,1861429.74712780,0
1768358280000000,95504.00000000,95504.01000000,95466.16000000,95478.56000000,9.09743000,1768358339999999,868644.84215480,1735,5.92918000,566130.32792400,0
1768358340000000,95478.57000000,95498.48000000,95478.57000000,95485.34000000,3.63107000,1768358399999999,346733.71760130,1757,2.17831000,208003.08098890,0
1768358400000000,95485.34000000,95485.34000000,95466.16000000,95475.73000000,6.62580000,1768358459999999,632614.22403100,430,1.15358000,110139.54570900,0
1768358460000000,95475.72000000,95475.73000000,95433.25000000,95475.73000000,16.02859000,1768358519999999,1530036.44271900,2653,5.89346000,562517.22515170,0
1768358520000000,95475.73000000,95475.73000000,95443.14000000,95443.14000000,3.00552000,1768358579999999,286924.66231250,902,0.24811000,23684.99920880,0
1768358580000000,95443.14000000,95450.00000000,95432.40000000,95432.41000000,2.35198000,1768358639999999,224484.47323630,915,1.18799000,113385.75635730,0
1768358640000000,95432.41000000,95498.00000000,95432.40000000,95490.76000000,11.14109000,1768358699999999,1063664.40680310,2333,9.08516000,867338.05552580,0
1768358700000000,95490.75000000,95490.76000000,95460.25000000,95476.52000000,5.30976000,1768358759999999,506924.33327450,2340,3.04794000,290964.26991450,0
1768358760000000,95476.53000000,95506.02000000,95476.52000000,95499.91000000,3.80580000,1768358819999999,363437.96876620,1415,3.08954000,295034.55071560,0
1768358820000000,95499.90000000,95499.91000000,95486.44000000,95495.58000000,2.12434000,1768358879999999,202859.06602280,972,0.96739000,92373.99664050,0
1768358880000000,95495.58000000,95520.92000000,95486.63000000,95520.92000000,7.68199000,1768358939999999,733627.98099350,1534,7.19656000,687270.93225960,0
1768358940000000,95520.91000000,95530.56000000,95520.91000000,95521.88000000,2.06854000,1768358999999999,197603.27947990,838,0.65213000,62296.60183100,0
1768359000000000,95521.87000000,95521.87000000,95300.58000000,95300.59000000,41.68676000,1768359059999999,3976840.58356290,6196,12.41336000,1183749.92356030,0
1768359060000000,95300.59000000,95340.58000000,95300.59000000,95340.57000000,7.79359000,1768359119999999,742859.94286800,2443,4.28181000,408106.43478920,0
1768359120000000,95340.57000000,95379.02000000,95302.16000000,95302.17000000,9.44195000,1768359179999999,900217.95675410,2316,5.98102000,570234.53304780,0
1768359180000000,95302.17000000,95323.41000000,95302.16000000,95323.40000000,2.69907000,1768359239999999,257246.45665060,570,1.23003000,117238.88151550,0
1768359240000000,95323.40000000,95323.41000000,95323.39000000,95323.40000000,1.40812000,1768359299999999,134226.78030040,374,0.34953000,33318.38986420,0
1768359300000000,95323.39000000,95323.40000000,95273.88000000,95273.89000000,9.38184000,1768359359999999,894115.49917240,1724,2.70397000,257703.66269500,0
1768359360000000,95273.89000000,95309.74000000,95273.88000000,95306.59000000,5.72109000,1768359419999999,545122.32819960,1051,3.27923000,312451.01736140,0
1768359420000000,95306.59000000,95323.40000000,95306.58000000,95323.40000000,4.75502000,1768359479999999,453231.44404350,1017,3.88060000,369880.69480340,0
1768359480000000,95323.40000000,95324.00000000,95323.37000000,95323.99000000,4.92246000,1768359539999999,469225.98788390,562,2.31275000,220459.50733740,0
1768359540000000,95324.00000000,95347.47000000,95323.99000000,95347.46000000,1.47171000,1768359599999999,140297.06955820,1071,1.03639000,98798.30368380,0
1768359600000000,95347.47000000,95371.00000000,95347.46000000,95358.61000000,5.42638000,1768359659999999,517445.40531720,1968,3.26323000,311163.71249030,0
1768359660000000,95358.60000000,95364.70000000,95285.50000000,95285.51000000,12.82816000,1768359719999999,1222880.63369000,2648,8.19005000,780743.85755390,0
1768359720000000,95285.51000000,95347.28000000,95285.50000000,95342.28000000,2.68466000,1768359779999999,255903.28476070,2188,1.23513000,117727.45757440,0
1768359780000000,95342.28000000,95370.54000000,95330.41000000,95361.05000000,4.84460000,1768359839999999,461975.00637190,1812,2.33889000,223019.38783040,0
1768359840000000,95361.05000000,95382.96000000,95353.69000000,95382.95000000,4.12885000,1768359899999999,393723.28994780,1068,3.10250000,295844.63170580,0
1768359900000000,95382.95000000,95384.52000000,95369.34000000,95369.35000000,1.92525000,1768359959999999,183625.22015230,831,1.06799000,101861.80593680,0
1768359960000000,95369.35000000,95369.35000000,95363.49000000,95363.49000000,3.24130000,1768360019999999,309116.12057070,412,2.26279000,215798.40982750,0
1768360020000000,95363.49000000,95396.00000000,95363.49000000,95395.99000000,3.64347000,1768360079999999,347464.30899260,1332,1.62988000,155439.71377330,0
1768360080000000,95396.00000000,95396.00000000,95362.07000000,95362.09000000,3.65908000,1768360139999999,348989.35873880,1308,2.42456000,231235.11238220,0
1768360140000000,95362.10000000,95381.19000000,95350.00000000,95350.00000000,10.48855000,1768360199999999,1000255.72992250,2358,3.05334000,291199.05081090,0
